isoform	tau	group
ENSRNOT00000064246	0	10107
ENSRNOT00000036906	0	10109
ENSRNOT00000035687	0	10114
ENSRNOT00000048564	0	10115
ENSRNOT00000022160	0	10116
ENSRNOT00000048499	0	10118
ENSRNOT00000040642	0	10119
ENSRNOT00000017293	0	10122
ENSRNOT00000057302	0	10123
ENSRNOT00000067824	0	10125
ENSRNOT00000032132	0	10126
ENSRNOT00000066355	0	10127
ENSRNOT00000066278	0	10128
ENSRNOT00000064790	0	10130
ENSRNOT00000049720	0	10136
ENSRNOT00000050503	0	10138
ENSRNOT00000048158	0	10139
ENSRNOT00000044524	0	10140
ENSRNOT00000052043	0	10140
ENSRNOT00000045752	0	10142
ENSRNOT00000021545	0	10153
ENSRNOT00000021539	0	10157
ENSRNOT00000042076	0	10164
ENSRNOT00000044946	0	10166
ENSRNOT00000050636	0	10169
ENSRNOT00000068212	0	10170
ENSRNOT00000021529	0	10174
ENSRNOT00000034270	0	10182
ENSRNOT00000032075	0	10186
ENSRNOT00000044074	0	10187
ENSRNOT00000056977	0	10188
ENSRNOT00000050382	0	10188
ENSRNOT00000056975	0	10188
ENSRNOT00000056974	0	10188
ENSRNOT00000056973	0	10188
ENSRNOT00000035489	0	10189
ENSRNOT00000044541	0	10192
ENSRNOT00000044692	0	10193
ENSRNOT00000047402	0	10194
ENSRNOT00000067622	0	10198
ENSRNOT00000068358	0	10199
ENSRNOT00000066411	0	10200
ENSRNOT00000064249	0	10202
ENSRNOT00000021576	0	10203
ENSRNOT00000021779	0	10204
ENSRNOT00000021510	0	10207
ENSRNOT00000046700	0	10209
ENSRNOT00000035449	0	10212
ENSRNOT00000034090	0	10213
ENSRNOT00000033592	0	10213
ENSRNOT00000044015	0	10214
ENSRNOT00000042708	0	10215
ENSRNOT00000050007	0	10217
ENSRNOT00000044853	0	10224
ENSRNOT00000066482	0	10226
ENSRNOT00000064884	0	10228
ENSRNOT00000016675	0	10229
ENSRNOT00000060376	0	10229
ENSRNOT00000042520	0	10233
ENSRNOT00000068669	0	10237
ENSRNOT00000067185	0	10239
ENSRNOT00000067452	0	10240
ENSRNOT00000014611	0	10247
ENSRNOT00000046689	0	10248
ENSRNOT00000018048	0	10253
ENSRNOT00000042601	0	10255
ENSRNOT00000042484	0	10256
ENSRNOT00000005424	0	10257
ENSRNOT00000065531	0	10257
ENSRNOT00000064859	0	10261
ENSRNOT00000065924	0	10263
ENSRNOT00000064763	0	10265
ENSRNOT00000065009	0	10267
ENSRNOT00000064850	0	10268
ENSRNOT00000065055	0	10268
ENSRNOT00000064104	0	10271
ENSRNOT00000021468	0	10273
ENSRNOT00000033443	0	10275
ENSRNOT00000046472	0	10279
ENSRNOT00000042060	0	10280
ENSRNOT00000041231	0	10283
ENSRNOT00000005690	0	10284
ENSRNOT00000005700	0	10284
ENSRNOT00000065768	0	10284
ENSRNOT00000005773	0	10284
ENSRNOT00000049943	0	10284
ENSRNOT00000065154	0	10284
ENSRNOT00000057600	0	10287
ENSRNOT00000034553	0	10287
ENSRNOT00000005423	0	10288
ENSRNOT00000057219	0	10288
ENSRNOT00000045001	0	10289
ENSRNOT00000066872	0	10289
ENSRNOT00000065808	0	10295
ENSRNOT00000021703	0	10299
ENSRNOT00000066958	0	10299
ENSRNOT00000059791	0	10301
ENSRNOT00000021961	0	10304
ENSRNOT00000068150	0	10304
ENSRNOT00000048109	0	10304
ENSRNOT00000064001	0	10304
ENSRNOT00000021757	0	10305
ENSRNOT00000048785	0	10311
ENSRNOT00000035398	0	10312
ENSRNOT00000051124	0	10314
ENSRNOT00000049854	0	10316
ENSRNOT00000005548	0	10317
ENSRNOT00000044233	0	10317
ENSRNOT00000050222	0	10317
ENSRNOT00000059737	0	10317
ENSRNOT00000059739	0	10317
ENSRNOT00000051908	0	10317
ENSRNOT00000005404	0	10322
ENSRNOT00000035340	0	10336
ENSRNOT00000050821	0	10338
ENSRNOT00000032857	0	10339
ENSRNOT00000043774	0	10341
ENSRNOT00000050676	0	10343
ENSRNOT00000047647	0	10347
ENSRNOT00000005396	0	10349
ENSRNOT00000021436	0	10353
ENSRNOT00000043009	0	10360
ENSRNOT00000042653	0	10363
ENSRNOT00000021429	0	10367
ENSRNOT00000005365	0	10376
ENSRNOT00000005539	0	10405
ENSRNOT00000067126	0	10405
ENSRNOT00000064448	0	10405
ENSRNOT00000005397	0	10405
ENSRNOT00000005545	0	10405
ENSRNOT00000010539	0	10418
ENSRNOT00000010523	0	10423
ENSRNOT00000045763	0	10436
ENSRNOT00000048372	0	10436
ENSRNOT00000027052	0	10436
ENSRNOT00000049795	0	10436
ENSRNOT00000010501	0	10443
ENSRNOT00000064847	0	10448
ENSRNOT00000010894	0	10448
ENSRNOT00000027043	0	10449
ENSRNOT00000068006	0	10449
ENSRNOT00000027062	0	10449
ENSRNOT00000010493	0	10458
ENSRNOT00000010473	0	10473
ENSRNOT00000031683	0	10476
ENSRNOT00000010465	0	10477
ENSRNOT00000046071	0	10478
ENSRNOT00000010549	0	10480
ENSRNOT00000047814	0	10480
ENSRNOT00000042792	0	10480
ENSRNOT00000026986	0	10489
ENSRNOT00000037305	0	10492
ENSRNOT00000010748	0	10494
ENSRNOT00000010450	0	10496
ENSRNOT00000010605	0	10498
ENSRNOT00000010984	0	10507
ENSRNOT00000010898	0	10509
ENSRNOT00000058584	0	10509
ENSRNOT00000064144	0	10519
ENSRNOT00000026955	0	10519
ENSRNOT00000015150	0	10522
ENSRNOT00000014883	0	10526
ENSRNOT00000010583	0	10530
ENSRNOT00000010790	0	10531
ENSRNOT00000031670	0	10532
ENSRNOT00000044166	0	10542
ENSRNOT00000015272	0	10545
ENSRNOT00000010760	0	10546
ENSRNOT00000010586	0	10550
ENSRNOT00000063931	0	10551
ENSRNOT00000047151	0	10551
ENSRNOT00000031613	0	10552
ENSRNOT00000041617	0	10558
ENSRNOT00000015035	0	10559
ENSRNOT00000014842	0	10561
ENSRNOT00000023794	0	10567
ENSRNOT00000023689	0	10567
ENSRNOT00000023538	0	10567
ENSRNOT00000010360	0	10571
ENSRNOT00000014862	0	10576
ENSRNOT00000015368	0	10578
ENSRNOT00000010927	0	10584
ENSRNOT00000032880	0	10588
ENSRNOT00000010428	0	10589
ENSRNOT00000032253	0	10594
ENSRNOT00000055373	0	10602
ENSRNOT00000015181	0	10602
ENSRNOT00000015228	0	10602
ENSRNOT00000031693	0	10606
ENSRNOT00000028918	0	10608
ENSRNOT00000014925	0	10611
ENSRNOT00000033672	0	10611
ENSRNOT00000058845	0	10611
ENSRNOT00000064603	0	10612
ENSRNOT00000015417	0	10612
ENSRNOT00000047324	0	10614
ENSRNOT00000015516	0	10614
ENSRNOT00000030752	0	10616
ENSRNOT00000032108	0	10617
ENSRNOT00000038656	0	10618
ENSRNOT00000014879	0	10623
ENSRNOT00000061512	0	10625
ENSRNOT00000015437	0	10626
ENSRNOT00000044028	0	10626
ENSRNOT00000056832	0	10627
ENSRNOT00000015073	0	10627
ENSRNOT00000055124	0	10628
ENSRNOT00000014948	0	10628
ENSRNOT00000038410	0	10633
ENSRNOT00000014811	0	10637
ENSRNOT00000049735	0	10641
ENSRNOT00000015134	0	10644
ENSRNOT00000065538	0	10651
ENSRNOT00000068688	0	10652
ENSRNOT00000038175	0	10653
ENSRNOT00000066051	0	10654
ENSRNOT00000068483	0	10656
ENSRNOT00000066813	0	10656
ENSRNOT00000067326	0	10658
ENSRNOT00000065095	0	10661
ENSRNOT00000068159	0	10662
ENSRNOT00000067816	0	10665
ENSRNOT00000066668	0	10667
ENSRNOT00000064503	0	10668
ENSRNOT00000008246	0	10671
ENSRNOT00000066259	0	10674
ENSRNOT00000065688	0	10679
ENSRNOT00000043973	0	10681
ENSRNOT00000049458	0	10684
ENSRNOT00000046476	0	10688
ENSRNOT00000066417	0	10690
ENSRNOT00000067607	0	10691
ENSRNOT00000066614	0	10692
ENSRNOT00000066536	0	10693
ENSRNOT00000067342	0	10696
ENSRNOT00000040065	0	10701
ENSRNOT00000048240	0	10703
ENSRNOT00000055928	0	10704
ENSRNOT00000065781	0	10711
ENSRNOT00000058060	0	10713
ENSRNOT00000048411	0	10716
ENSRNOT00000043322	0	10717
ENSRNOT00000046899	0	10719
ENSRNOT00000066227	0	10721
ENSRNOT00000067992	0	10723
ENSRNOT00000056624	0	10725
ENSRNOT00000067563	0	10726
ENSRNOT00000065654	0	10727
ENSRNOT00000068283	0	10728
ENSRNOT00000048991	0	10732
ENSRNOT00000043808	0	10734
ENSRNOT00000046004	0	10736
ENSRNOT00000066217	0	10739
ENSRNOT00000068422	0	10741
ENSRNOT00000031514	0	10742
ENSRNOT00000067227	0	10742
ENSRNOT00000065908	0	10743
ENSRNOT00000066597	0	10745
ENSRNOT00000046005	0	10748
ENSRNOT00000041966	0	10749
ENSRNOT00000041862	0	10751
ENSRNOT00000041957	0	10755
ENSRNOT00000035079	0	10755
ENSRNOT00000066392	0	10756
ENSRNOT00000043955	0	10757
ENSRNOT00000048038	0	10758
ENSRNOT00000045686	0	10759
ENSRNOT00000058288	0	10761
ENSRNOT00000068767	0	10762
ENSRNOT00000042330	0	10764
ENSRNOT00000040136	0	10764
ENSRNOT00000060033	0	10764
ENSRNOT00000044209	0	10768
ENSRNOT00000049469	0	10768
ENSRNOT00000066180	0	10770
ENSRNOT00000065350	0	10771
ENSRNOT00000034162	0	10772
ENSRNOT00000066082	0	10775
ENSRNOT00000042460	0	10784
ENSRNOT00000046925	0	10786
ENSRNOT00000049978	0	10787
ENSRNOT00000068160	0	10791
ENSRNOT00000068117	0	10792
ENSRNOT00000055977	0	10797
ENSRNOT00000043129	0	10798
ENSRNOT00000041780	0	10798
ENSRNOT00000043553	0	10800
ENSRNOT00000066497	0	10803
ENSRNOT00000040039	0	10803
ENSRNOT00000065943	0	10803
ENSRNOT00000043135	0	10808
ENSRNOT00000067091	0	10810
ENSRNOT00000068280	0	10810
ENSRNOT00000043238	0	10811
ENSRNOT00000040801	0	10815
ENSRNOT00000044115	0	10816
ENSRNOT00000040135	0	10817
ENSRNOT00000026924	0	10818
ENSRNOT00000026923	0	10821
ENSRNOT00000026918	0	10826
ENSRNOT00000026912	0	10834
ENSRNOT00000066096	0	10838
ENSRNOT00000051028	0	10838
ENSRNOT00000012541	0	10838
ENSRNOT00000064897	0	10838
ENSRNOT00000065906	0	10838
ENSRNOT00000066750	0	10838
ENSRNOT00000026946	0	10844
ENSRNOT00000010533	0	10846
ENSRNOT00000010487	0	10847
ENSRNOT00000010454	0	10849
ENSRNOT00000026893	0	10856
ENSRNOT00000026888	0	10857
ENSRNOT00000026908	0	10859
ENSRNOT00000064173	0	10862
ENSRNOT00000010435	0	10862
ENSRNOT00000057276	0	10862
ENSRNOT00000010341	0	10866
ENSRNOT00000026864	0	10867
ENSRNOT00000053202	0	10869
ENSRNOT00000028967	0	10870
ENSRNOT00000010634	0	10879
ENSRNOT00000010687	0	10879
ENSRNOT00000064393	0	10880
ENSRNOT00000030170	0	10883
ENSRNOT00000033953	0	10885
ENSRNOT00000026866	0	10889
ENSRNOT00000066983	0	10890
ENSRNOT00000026857	0	10890
ENSRNOT00000031519	0	10903
ENSRNOT00000043049	0	10903
ENSRNOT00000031518	0	10911
ENSRNOT00000067396	0	10911
ENSRNOT00000010427	0	10914
ENSRNOT00000036229	0	10916
ENSRNOT00000038558	0	10919
ENSRNOT00000026813	0	10921
ENSRNOT00000015447	0	10928
ENSRNOT00000055945	0	10928
ENSRNOT00000014731	0	10932
ENSRNOT00000014735	0	10947
ENSRNOT00000014949	0	10948
ENSRNOT00000014739	0	10950
ENSRNOT00000010527	0	10953
ENSRNOT00000036812	0	10956
ENSRNOT00000068415	0	10963
ENSRNOT00000014962	0	10963
ENSRNOT00000014764	0	10964
ENSRNOT00000010275	0	10971
ENSRNOT00000010266	0	10974
ENSRNOT00000014726	0	10976
ENSRNOT00000029028	0	10985
ENSRNOT00000058877	0	10987
ENSRNOT00000031386	0	10987
ENSRNOT00000058876	0	10987
ENSRNOT00000039486	0	10992
ENSRNOT00000059617	0	10998
ENSRNOT00000009040	0	10999
ENSRNOT00000016684	0	11010
ENSRNOT00000048009	0	11012
ENSRNOT00000044763	0	11012
ENSRNOT00000059601	0	11013
ENSRNOT00000059590	0	11014
ENSRNOT00000052092	0	11015
ENSRNOT00000014921	0	11019
ENSRNOT00000056434	0	11019
ENSRNOT00000037881	0	11021
ENSRNOT00000059587	0	11023
ENSRNOT00000059580	0	11024
ENSRNOT00000014831	0	11028
ENSRNOT00000057153	0	11029
ENSRNOT00000052009	0	11029
ENSRNOT00000038678	0	11032
ENSRNOT00000031325	0	11038
ENSRNOT00000031410	0	11039
ENSRNOT00000056304	0	11039
ENSRNOT00000056302	0	11039
ENSRNOT00000049099	0	11041
ENSRNOT00000031192	0	11041
ENSRNOT00000055574	0	11052
ENSRNOT00000014713	0	11052
ENSRNOT00000034522	0	11052
ENSRNOT00000055573	0	11052
ENSRNOT00000016133	0	11057
ENSRNOT00000014791	0	11058
ENSRNOT00000030918	0	11062
ENSRNOT00000037406	0	11066
ENSRNOT00000059546	0	11068
ENSRNOT00000014649	0	11078
ENSRNOT00000047547	0	11082
ENSRNOT00000059842	0	11082
ENSRNOT00000038206	0	11083
ENSRNOT00000059535	0	11087
ENSRNOT00000059532	0	11089
ENSRNOT00000059528	0	11090
ENSRNOT00000052177	0	11094
ENSRNOT00000014765	0	11097
ENSRNOT00000014730	0	11100
ENSRNOT00000067738	0	11105
ENSRNOT00000065173	0	11105
ENSRNOT00000067270	0	11109
ENSRNOT00000030541	0	11116
ENSRNOT00000043364	0	11121
ENSRNOT00000059513	0	11121
ENSRNOT00000059509	0	11124
ENSRNOT00000059506	0	11125
ENSRNOT00000020109	0	11126
ENSRNOT00000020175	0	11130
ENSRNOT00000020139	0	11130
ENSRNOT00000037226	0	11134
ENSRNOT00000067061	0	11137
ENSRNOT00000066567	0	11141
ENSRNOT00000056766	0	11145
ENSRNOT00000051438	0	11145
ENSRNOT00000064447	0	11146
ENSRNOT00000068002	0	11146
ENSRNOT00000059504	0	11148
ENSRNOT00000046341	0	11149
ENSRNOT00000059499	0	11151
ENSRNOT00000059495	0	11153
ENSRNOT00000046796	0	11154
ENSRNOT00000006548	0	11155
ENSRNOT00000059492	0	11156
ENSRNOT00000020587	0	11158
ENSRNOT00000020207	0	11159
ENSRNOT00000065690	0	11159
ENSRNOT00000066740	0	11160
ENSRNOT00000020319	0	11160
ENSRNOT00000032591	0	11166
ENSRNOT00000065554	0	11173
ENSRNOT00000025544	0	11174
ENSRNOT00000042657	0	11176
ENSRNOT00000065826	0	11177
ENSRNOT00000059490	0	11180
ENSRNOT00000059478	0	11186
ENSRNOT00000020070	0	11193
ENSRNOT00000051966	0	11194
ENSRNOT00000040336	0	11197
ENSRNOT00000059526	0	11200
ENSRNOT00000051359	0	11202
ENSRNOT00000064437	0	11204
ENSRNOT00000067561	0	11208
ENSRNOT00000063869	0	11211
ENSRNOT00000067929	0	11213
ENSRNOT00000065751	0	11215
ENSRNOT00000050922	0	11216
ENSRNOT00000066117	0	11217
ENSRNOT00000004573	0	11222
ENSRNOT00000004147	0	11222
ENSRNOT00000004009	0	11222
ENSRNOT00000042845	0	11222
ENSRNOT00000004630	0	11222
ENSRNOT00000004236	0	11222
ENSRNOT00000004157	0	11222
ENSRNOT00000045718	0	11222
ENSRNOT00000059469	0	11228
ENSRNOT00000003989	0	11229
ENSRNOT00000050518	0	11237
ENSRNOT00000040783	0	11239
ENSRNOT00000047446	0	11242
ENSRNOT00000050369	0	11245
ENSRNOT00000020117	0	11246
ENSRNOT00000020078	0	11248
ENSRNOT00000045434	0	11250
ENSRNOT00000044927	0	11254
ENSRNOT00000051321	0	11255
ENSRNOT00000064473	0	11259
ENSRNOT00000068672	0	11264
ENSRNOT00000040773	0	11268
ENSRNOT00000003985	0	11268
ENSRNOT00000003981	0	11269
ENSRNOT00000003973	0	11270
ENSRNOT00000003979	0	11271
ENSRNOT00000042637	0	11274
ENSRNOT00000042901	0	11276
ENSRNOT00000047986	0	11279
ENSRNOT00000040243	0	11284
ENSRNOT00000049559	0	11285
ENSRNOT00000046989	0	11291
ENSRNOT00000026052	0	11293
ENSRNOT00000064482	0	11295
ENSRNOT00000037796	0	11297
ENSRNOT00000037128	0	11300
ENSRNOT00000067634	0	11301
ENSRNOT00000066858	0	11302
ENSRNOT00000048299	0	11310
ENSRNOT00000040308	0	11316
ENSRNOT00000064759	0	11318
ENSRNOT00000067212	0	11318
ENSRNOT00000014982	0	11318
ENSRNOT00000015114	0	11318
ENSRNOT00000065432	0	11324
ENSRNOT00000055087	0	11327
ENSRNOT00000055093	0	11327
ENSRNOT00000055088	0	11327
ENSRNOT00000045430	0	11327
ENSRNOT00000038156	0	11327
ENSRNOT00000068096	0	11327
ENSRNOT00000031141	0	11328
ENSRNOT00000044728	0	11328
ENSRNOT00000065627	0	11329
ENSRNOT00000047235	0	11331
ENSRNOT00000003971	0	11337
ENSRNOT00000003954	0	11341
ENSRNOT00000043708	0	11345
ENSRNOT00000046979	0	11351
ENSRNOT00000045922	0	11351
ENSRNOT00000052142	0	11352
ENSRNOT00000045571	0	11352
ENSRNOT00000034441	0	11352
ENSRNOT00000051252	0	11352
ENSRNOT00000061637	0	11355
ENSRNOT00000020037	0	11355
ENSRNOT00000061635	0	11355
ENSRNOT00000061633	0	11355
ENSRNOT00000041056	0	11355
ENSRNOT00000052063	0	11356
ENSRNOT00000048614	0	11357
ENSRNOT00000029884	0	11358
ENSRNOT00000067039	0	11359
ENSRNOT00000064378	0	11362
ENSRNOT00000064915	0	11363
ENSRNOT00000064325	0	11365
ENSRNOT00000047726	0	11366
ENSRNOT00000003952	0	11374
ENSRNOT00000050349	0	11381
ENSRNOT00000048145	0	11384
ENSRNOT00000041610	0	11385
ENSRNOT00000052239	0	11394
ENSRNOT00000002046	0	11397
ENSRNOT00000063842	0	11400
ENSRNOT00000003951	0	11401
ENSRNOT00000003918	0	11402
ENSRNOT00000060792	0	11402
ENSRNOT00000035583	0	11402
ENSRNOT00000067834	0	11407
ENSRNOT00000020069	0	11407
ENSRNOT00000068015	0	11407
ENSRNOT00000047270	0	11410
ENSRNOT00000050693	0	11411
ENSRNOT00000043599	0	11414
ENSRNOT00000042294	0	11415
ENSRNOT00000040109	0	11418
ENSRNOT00000065922	0	11422
ENSRNOT00000039935	0	11423
ENSRNOT00000065884	0	11425
ENSRNOT00000067980	0	11426
ENSRNOT00000003899	0	11434
ENSRNOT00000003939	0	11436
ENSRNOT00000044474	0	11440
ENSRNOT00000051969	0	11442
ENSRNOT00000034401	0	11444
ENSRNOT00000065277	0	11444
ENSRNOT00000003948	0	11444
ENSRNOT00000003892	0	11445
ENSRNOT00000061253	0	11446
ENSRNOT00000037926	0	11446
ENSRNOT00000003908	0	11447
ENSRNOT00000003921	0	11451
ENSRNOT00000016415	0	11452
ENSRNOT00000051171	0	11454
ENSRNOT00000046209	0	11456
ENSRNOT00000041589	0	11457
ENSRNOT00000050944	0	11459
ENSRNOT00000003880	0	11460
ENSRNOT00000003934	0	11463
ENSRNOT00000003890	0	11464
ENSRNOT00000013805	0	11470
ENSRNOT00000064089	0	11470
ENSRNOT00000057658	0	11470
ENSRNOT00000057659	0	11470
ENSRNOT00000057657	0	11470
ENSRNOT00000051940	0	11471
ENSRNOT00000039983	0	11474
ENSRNOT00000026807	0	11477
ENSRNOT00000067206	0	11477
ENSRNOT00000026775	0	11481
ENSRNOT00000026883	0	11483
ENSRNOT00000065560	0	11483
ENSRNOT00000010262	0	11493
ENSRNOT00000010443	0	11505
ENSRNOT00000026737	0	11510
ENSRNOT00000026731	0	11513
ENSRNOT00000010208	0	11519
ENSRNOT00000026724	0	11523
ENSRNOT00000026750	0	11533
ENSRNOT00000045244	0	11538
ENSRNOT00000026825	0	11539
ENSRNOT00000029039	0	11542
ENSRNOT00000010188	0	11546
ENSRNOT00000026712	0	11553
ENSRNOT00000010156	0	11561
ENSRNOT00000026691	0	11562
ENSRNOT00000065618	0	11563
ENSRNOT00000026685	0	11564
ENSRNOT00000010203	0	11575
ENSRNOT00000026702	0	11577
ENSRNOT00000064694	0	11581
ENSRNOT00000010347	0	11583
ENSRNOT00000010158	0	11589
ENSRNOT00000010240	0	11596
ENSRNOT00000059451	0	11599
ENSRNOT00000059439	0	11603
ENSRNOT00000059438	0	11604
ENSRNOT00000059423	0	11606
ENSRNOT00000059415	0	11608
ENSRNOT00000048018	0	11610
ENSRNOT00000059394	0	11612
ENSRNOT00000059393	0	11612
ENSRNOT00000037106	0	11613
ENSRNOT00000059386	0	11617
ENSRNOT00000059379	0	11619
ENSRNOT00000037118	0	11620
ENSRNOT00000037906	0	11621
ENSRNOT00000064121	0	11623
ENSRNOT00000034051	0	11623
ENSRNOT00000040385	0	11628
ENSRNOT00000059362	0	11629
ENSRNOT00000068720	0	11630
ENSRNOT00000059361	0	11630
ENSRNOT00000034088	0	11631
ENSRNOT00000034383	0	11634
ENSRNOT00000059356	0	11636
ENSRNOT00000020006	0	11641
ENSRNOT00000020062	0	11642
ENSRNOT00000067862	0	11642
ENSRNOT00000065453	0	11646
ENSRNOT00000065617	0	11648
ENSRNOT00000008346	0	11649
ENSRNOT00000036880	0	11655
ENSRNOT00000064968	0	11655
ENSRNOT00000065489	0	11658
ENSRNOT00000065474	0	11660
ENSRNOT00000019995	0	11668
ENSRNOT00000062071	0	11674
ENSRNOT00000063832	0	11675
ENSRNOT00000036933	0	11676
ENSRNOT00000055083	0	11681
ENSRNOT00000066854	0	11681
ENSRNOT00000046736	0	11683
ENSRNOT00000031501	0	11683
ENSRNOT00000059326	0	11689
ENSRNOT00000038928	0	11697
ENSRNOT00000019938	0	11697
ENSRNOT00000064566	0	11697
ENSRNOT00000056562	0	11697
ENSRNOT00000038884	0	11697
ENSRNOT00000020043	0	11698
ENSRNOT00000037064	0	11700
ENSRNOT00000032816	0	11708
ENSRNOT00000036851	0	11709
ENSRNOT00000063847	0	11714
ENSRNOT00000059317	0	11717
ENSRNOT00000059313	0	11726
ENSRNOT00000059302	0	11730
ENSRNOT00000047198	0	11737
ENSRNOT00000067406	0	11742
ENSRNOT00000019971	0	11742
ENSRNOT00000019924	0	11744
ENSRNOT00000018501	0	11745
ENSRNOT00000045921	0	11748
ENSRNOT00000065639	0	11749
ENSRNOT00000063966	0	11752
ENSRNOT00000065218	0	11753
ENSRNOT00000068240	0	11755
ENSRNOT00000065113	0	11756
ENSRNOT00000065877	0	11758
ENSRNOT00000003879	0	11762
ENSRNOT00000035986	0	11763
ENSRNOT00000059292	0	11764
ENSRNOT00000059286	0	11769
ENSRNOT00000050737	0	11776
ENSRNOT00000042169	0	11777
ENSRNOT00000041176	0	11779
ENSRNOT00000050430	0	11782
ENSRNOT00000032067	0	11784
ENSRNOT00000066316	0	11785
ENSRNOT00000033415	0	11790
ENSRNOT00000067786	0	11791
ENSRNOT00000065800	0	11792
ENSRNOT00000031492	0	11793
ENSRNOT00000060535	0	11799
ENSRNOT00000003841	0	11804
ENSRNOT00000058484	0	11804
ENSRNOT00000050089	0	11807
ENSRNOT00000050023	0	11809
ENSRNOT00000020130	0	11810
ENSRNOT00000038946	0	11812
ENSRNOT00000066528	0	11812
ENSRNOT00000044092	0	11812
ENSRNOT00000045553	0	11812
ENSRNOT00000046744	0	11812
ENSRNOT00000067351	0	11812
ENSRNOT00000045364	0	11813
ENSRNOT00000051947	0	11815
ENSRNOT00000048655	0	11815
ENSRNOT00000048710	0	11817
ENSRNOT00000050607	0	11818
ENSRNOT00000031943	0	11820
ENSRNOT00000041421	0	11823
ENSRNOT00000064279	0	11825
ENSRNOT00000068710	0	11827
ENSRNOT00000031921	0	11830
ENSRNOT00000031892	0	11831
ENSRNOT00000066362	0	11833
ENSRNOT00000041090	0	11834
ENSRNOT00000019887	0	11850
ENSRNOT00000051234	0	11852
ENSRNOT00000045563	0	11853
ENSRNOT00000032406	0	11854
ENSRNOT00000037012	0	11855
ENSRNOT00000048023	0	11856
ENSRNOT00000032333	0	11860
ENSRNOT00000017415	0	11863
ENSRNOT00000065241	0	11864
ENSRNOT00000064584	0	11865
ENSRNOT00000031811	0	11866
ENSRNOT00000066815	0	11868
ENSRNOT00000056641	0	11869
ENSRNOT00000043739	0	11870
ENSRNOT00000003818	0	11871
ENSRNOT00000019932	0	11878
ENSRNOT00000050224	0	11880
ENSRNOT00000044181	0	11883
ENSRNOT00000051632	0	11884
ENSRNOT00000050756	0	11889
ENSRNOT00000067020	0	11890
ENSRNOT00000066453	0	11891
ENSRNOT00000068686	0	11891
ENSRNOT00000067320	0	11893
ENSRNOT00000060216	0	11896
ENSRNOT00000003801	0	11898
ENSRNOT00000003823	0	11900
ENSRNOT00000057764	0	11901
ENSRNOT00000045901	0	11907
ENSRNOT00000019920	0	11908
ENSRNOT00000065361	0	11908
ENSRNOT00000047012	0	11910
ENSRNOT00000043650	0	11911
ENSRNOT00000066836	0	11911
ENSRNOT00000050707	0	11914
ENSRNOT00000019955	0	11915
ENSRNOT00000047914	0	11916
ENSRNOT00000049590	0	11917
ENSRNOT00000068213	0	11918
ENSRNOT00000067909	0	11919
ENSRNOT00000003811	0	11925
ENSRNOT00000003784	0	11928
ENSRNOT00000051826	0	11931
ENSRNOT00000041143	0	11935
ENSRNOT00000019908	0	11936
ENSRNOT00000045963	0	11937
ENSRNOT00000049799	0	11940
ENSRNOT00000046296	0	11941
ENSRNOT00000065101	0	11944
ENSRNOT00000066695	0	11944
ENSRNOT00000066534	0	11944
ENSRNOT00000064169	0	11944
ENSRNOT00000066044	0	11944
ENSRNOT00000003813	0	11944
ENSRNOT00000043496	0	11952
ENSRNOT00000041635	0	11953
ENSRNOT00000037188	0	11955
ENSRNOT00000058597	0	11955
ENSRNOT00000026190	0	11957
ENSRNOT00000003799	0	11963
ENSRNOT00000003788	0	11964
ENSRNOT00000051036	0	11969
ENSRNOT00000066116	0	11969
ENSRNOT00000044316	0	11970
ENSRNOT00000044909	0	11978
ENSRNOT00000039922	0	11979
ENSRNOT00000021745	0	11981
ENSRNOT00000050772	0	11983
ENSRNOT00000044955	0	11984
ENSRNOT00000042537	0	11985
ENSRNOT00000044670	0	11986
ENSRNOT00000045794	0	11987
ENSRNOT00000058732	0	11988
ENSRNOT00000058731	0	11988
ENSRNOT00000050027	0	11988
ENSRNOT00000045999	0	11988
ENSRNOT00000040297	0	11990
ENSRNOT00000050181	0	11991
ENSRNOT00000039989	0	11992
ENSRNOT00000059489	0	11993
ENSRNOT00000042580	0	11993
ENSRNOT00000047855	0	11994
ENSRNOT00000042218	0	11995
ENSRNOT00000049459	0	11996
ENSRNOT00000051729	0	11997
ENSRNOT00000049132	0	11998
ENSRNOT00000060448	0	11999
ENSRNOT00000067008	0	12000
ENSRNOT00000044761	0	12000
ENSRNOT00000026679	0	12003
ENSRNOT00000047918	0	12008
ENSRNOT00000044856	0	12010
ENSRNOT00000046156	0	12012
ENSRNOT00000037001	0	12020
ENSRNOT00000032806	0	12022
ENSRNOT00000032383	0	12025
ENSRNOT00000046638	0	12027
ENSRNOT00000046653	0	12028
ENSRNOT00000050769	0	12030
ENSRNOT00000045619	0	12031
ENSRNOT00000040388	0	12033
ENSRNOT00000028905	0	12038
ENSRNOT00000067584	0	12040
ENSRNOT00000029494	0	12040
ENSRNOT00000065041	0	12044
ENSRNOT00000067154	0	12044
